ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000506,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,0.000507,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.024323,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.026432,-0.020122
-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.017664,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.025155,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.023928,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024423,-0.024128
-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.016332,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.012097,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.020807,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.023678,-0.016162
-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.015525,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.013609,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.094480,0.007814
-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.015715,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,-0.045555,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,0.114298,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.002856,-0.097092
-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.007120,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000011,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,-0.000032,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000092,0.000164
0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000047,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,-0.011098
-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,-0.019834,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.030460,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,0.039321,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,-0.019367,0.004456
-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.007796,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.000131,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,-0.013209,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,0.030289,-0.045444
-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.050286,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.005979,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,-0.006478,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.045469,0.002588
0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,0.460579,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,-0.228805,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.450426,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.630694,0.428865
-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.951556,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,-0.186293,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000026,0.000044
0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000380,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000336,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000160,0.000116
0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,0.000066,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.259884,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,-0.024813,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.023117,0.013296
-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,-0.337263,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,0.014402,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,-0.270125,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.012074,0.277257
0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,0.117738,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.189206,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,-0.233221,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,0.418624,-0.023987
0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.768591,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,0.042224,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.415134,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.808614,4.077809
4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,4.103967,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,5.825701,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,1.898979,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,2.767931,1.299544
